DayofMonth,UniqueCarrier,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
10,UA,52,28,28,LAX,SFO,337
10,UA,64,21,18,SFO,LAX,337
14,UA,53,-6,16,SFO,LAX,337
15,UA,51,-24,0,SFO,LAX,337
10,UA,59,9,0,SFO,LAX,337
10,UA,59,-10,-6,SFO,LAX,337
14,UA,52,-22,0,SFO,LAX,337
15,UA,55,17,34,SFO,LAX,337
10,UA,49,-10,1,LAX,SFO,337
10,UA,57,21,25,SFO,LAX,337
10,UA,50,-19,-5,LAX,SFO,337
10,UA,56,0,10,SFO,LAX,337
14,UA,51,-17,4,SFO,LAX,337
15,UA,51,-25,-3,SFO,LAX,337
10,UA,50,15,18,LAX,SFO,337
10,UA,82,-17,-4,BOI,SFO,522
10,UA,58,-9,-3,SFO,LAX,337
10,UA,49,5,9,LAX,SFO,337
10,UA,45,107,114,SFO,MFR,329
10,UA,50,-7,0,LAX,SFO,337
14,UA,50,11,22,LAX,SFO,337
15,UA,52,12,25,LAX,SFO,337
10,UA,48,11,15,LAX,SFO,337
10,UA,84,-11,-4,PDX,SFO,550
10,UA,58,-4,-3,SFO,LAX,337
10,UA,58,2,17,SFO,LAX,337
10,UA,50,-7,-2,LAX,SFO,337
14,UA,50,1,0,LAX,SFO,337
15,UA,53,0,5,LAX,SFO,337
10,UA,69,-8,-4,EUG,SFO,451
10,UA,54,-10,-1,SFO,LAX,337
10,UA,50,-1,-5,LAX,SFO,337
14,UA,50,41,54,LAX,SFO,337
15,UA,50,-5,11,LAX,SFO,337
10,UA,57,-6,-5,SFO,LAX,337
10,UA,51,-12,-2,LAX,SFO,337
14,UA,53,20,21,LAX,SFO,337
15,UA,52,2,12,LAX,SFO,337
10,UA,57,-18,-4,SFO,LAX,337
14,UA,56,14,35,SFO,LAX,337
15,UA,53,-20,-3,SFO,LAX,337
10,UA,58,-16,-6,SFO,LAX,337
14,UA,52,13,28,SFO,LAX,337
15,UA,53,-15,-3,SFO,LAX,337
10,UA,50,-12,-4,LAX,SFO,337
14,UA,49,45,58,LAX,SFO,337
15,UA,54,-8,1,LAX,SFO,337
10,UA,55,-13,-2,SFO,LAX,337
14,UA,54,117,139,SFO,LAX,337
15,UA,54,-23,-5,SFO,LAX,337
10,UA,50,-16,-6,LAX,SFO,337
10,UA,54,-18,-3,SFO,LAX,337
10,UA,51,-22,-8,LAX,SFO,337
14,UA,51,6,21,LAX,SFO,337
15,UA,53,-10,-1,LAX,SFO,337
10,UA,56,-18,-2,SFO,LAX,337
10,UA,53,-18,-5,LAX,SFO,337
14,UA,51,-5,7,LAX,SFO,337
15,UA,57,-2,-3,LAX,SFO,337
10,UA,50,-17,-4,LAX,SFO,337
14,UA,49,-11,2,LAX,SFO,337
15,UA,52,-14,-3,LAX,SFO,337
10,UA,50,-15,-6,LAX,SFO,337
10,UA,56,-2,-4,SFO,LAX,337
10,UA,50,-16,-3,LAX,SFO,337
10,UA,53,-22,-6,SFO,LAX,337
10,UA,51,-16,-5,LAX,SFO,337
14,UA,50,48,63,LAX,SFO,337
15,UA,52,-4,-2,LAX,SFO,337
10,UA,60,-12,-5,SFO,LAX,337
10,UA,50,-11,-5,LAX,SFO,337
10,UA,55,6,12,SFO,LAX,337
15,UA,51,8,19,SFO,LAX,337
10,UA,101,-5,0,SEA,SFO,679
11,UA,NA,NA,0,SEA,SFO,679
10,UA,91,-17,-4,SFO,SEA,679
11,UA,NA,NA,-3,SFO,SEA,679
10,UA,88,-7,-2,SFO,SEA,679
14,UA,92,39,49,SFO,SEA,679
15,UA,96,-2,4,SFO,SEA,679
10,UA,49,66,71,RNO,SFO,192
14,UA,43,-15,-2,RNO,SFO,192
15,UA,44,-12,-2,RNO,SFO,192
10,UA,87,43,61,SFO,SEA,679
10,UA,62,-12,0,SAN,SFO,447
14,UA,81,54,45,SAN,SFO,447
15,UA,62,2,13,SAN,SFO,447
10,UA,91,-13,-3,SFO,SEA,679
10,UA,90,-3,-1,SFO,SEA,679
10,UA,52,-16,-6,ONT,SFO,363
10,UA,88,-15,1,SFO,SEA,679
10,UA,76,12,5,LAS,SFO,414
10,UA,93,10,11,SFO,SEA,679
10,UA,48,-5,-1,RNO,SFO,192
10,UA,89,-6,-1,SFO,SEA,679
14,UA,89,-2,10,SFO,SEA,679
15,UA,90,2,15,SFO,SEA,679
10,UA,88,59,65,SFO,SEA,679
10,UA,87,-16,-4,SFO,SEA,679
10,UA,101,2,7,SEA,SFO,679
10,UA,65,-13,-6,SAN,SFO,447
10,UA,91,-23,-2,SFO,SEA,679
14,UA,90,-20,2,SFO,SEA,679
15,UA,93,8,21,SFO,SEA,679
10,UA,89,-10,-2,SFO,SEA,679
15,UA,89,16,23,SFO,SEA,679
10,UA,96,36,42,SEA,SFO,679
10,UA,101,48,51,SEA,SFO,679
10,UA,64,-13,-6,SAN,SFO,447
10,UA,70,2,-1,SFO,SAN,447
15,UA,118,62,16,SFO,SAN,447
10,UA,70,-8,-4,SFO,SAN,447
11,UA,NA,NA,-4,SFO,SAN,447
10,UA,85,8,-1,SAN,SFO,447
14,UA,61,3,18,SAN,SFO,447
15,UA,65,58,67,SAN,SFO,447
10,UA,77,-1,-2,EUG,SFO,451
10,UA,73,-3,-6,SFO,SAN,447
10,UA,62,14,29,SAN,SFO,447
10,UA,102,-12,0,SEA,SFO,679
10,UA,74,-8,-4,SFO,SAN,447
14,UA,68,35,43,SFO,SAN,447
15,UA,70,12,18,SFO,SAN,447
10,UA,70,-2,0,SFO,SAN,447
10,UA,85,26,37,PDX,SFO,550
10,UA,67,6,17,SFO,SAN,447
10,UA,70,-10,-7,SFO,SAN,447
10,UA,69,-11,-4,SFO,SAN,447
10,UA,68,-5,-2,SFO,SAN,447
10,UA,79,5,0,SFO,SAN,447
10,UA,104,-8,-4,SEA,SFO,679
10,UA,71,-10,-4,SFO,SAN,447
14,UA,68,-5,-1,SFO,SAN,447
15,UA,64,-7,3,SFO,SAN,447
10,UA,62,-13,-5,SAN,SFO,447
14,UA,63,-7,-2,SAN,SFO,447
15,UA,62,23,31,SAN,SFO,447
10,UA,100,-14,-7,SEA,SFO,679
10,UA,66,0,-4,SAN,SFO,447
10,UA,73,-1,-6,EUG,SFO,451
10,UA,68,0,4,SFO,SAN,447
15,UA,66,17,24,SFO,SAN,447
10,UA,51,-9,-5,SFO,BUR,326
11,UA,54,1,1,SFO,BUR,326
10,UA,79,-8,0,BOI,SFO,522
11,UA,82,-8,-3,BOI,SFO,522
10,UA,51,-10,-4,SFO,BUR,326
10,UA,52,-8,-5,SFO,BUR,326
10,UA,52,-4,-6,SFO,BUR,326
10,UA,48,25,40,BUR,SFO,326
10,UA,51,-8,-2,SFO,BUR,326
10,UA,49,-7,0,BUR,SFO,326
10,UA,49,-11,-4,SFO,BUR,326
10,UA,48,37,48,BUR,SFO,326
10,UA,98,7,-5,SEA,SFO,679
14,UA,104,-13,-4,SEA,SFO,679
15,UA,101,5,13,SEA,SFO,679
10,UA,50,-6,3,SFO,BUR,326
10,UA,50,-1,-4,BUR,SFO,326
10,UA,82,0,-3,PDX,SFO,550
10,UA,50,-4,-1,SFO,BUR,326
10,UA,53,2,-3,SFO,BUR,326
10,UA,48,-14,-3,BUR,SFO,326
10,UA,83,-6,-4,BOI,SFO,522
10,UA,48,-10,0,BUR,SFO,326
10,UA,53,-7,-4,SFO,BUR,326
10,UA,101,-5,-2,SEA,SFO,679
14,UA,99,6,17,SEA,SFO,679
15,UA,105,11,11,SEA,SFO,679
10,UA,54,-3,0,SFO,BUR,326
10,UA,50,-5,-1,BUR,SFO,326
10,UA,81,-13,-5,PDX,SFO,550
11,UA,84,-7,-2,PDX,SFO,550
10,UA,94,-7,0,PDX,SFO,550
10,UA,50,-14,-4,BUR,SFO,326
10,UA,74,-3,1,SFO,PDX,550
10,UA,74,3,-3,SFO,PDX,550
11,UA,NA,NA,-3,SFO,PDX,550
10,UA,50,-13,-6,BUR,SFO,326
10,UA,76,-16,-7,SFO,PDX,550
10,UA,73,12,-1,BUR,SFO,326
10,UA,73,-11,-1,SFO,PDX,550
10,UA,81,-6,-4,PDX,SFO,550
10,UA,64,-12,-5,SAN,SFO,447
10,UA,74,-12,-3,SFO,PDX,550
10,UA,70,26,33,SFO,PDX,550
10,UA,69,-7,-4,SAN,SFO,447
10,UA,73,-6,0,SFO,PDX,550
10,UA,82,-2,-5,PDX,SFO,550
10,UA,83,19,20,PDX,SFO,550
10,UA,72,3,10,SFO,PDX,550
10,UA,62,2,-4,SFO,LAS,414
11,UA,65,7,-4,SFO,LAS,414
10,UA,66,-2,-1,SFO,LAS,414
10,UA,60,-11,-3,LAS,SFO,414
11,UA,NA,NA,-4,LAS,SFO,414
10,UA,41,16,15,LAS,LAX,236
14,UA,44,72,59,LAS,LAX,236
15,UA,41,-1,12,LAS,LAX,236
10,UA,66,-8,-2,SFO,LAS,414
10,UA,66,-1,2,LAS,SFO,414
15,UA,65,-8,0,LAS,SFO,414
10,UA,72,-1,0,SFO,LAS,414
10,UA,65,28,37,LAS,SFO,414
10,UA,66,-1,7,SFO,LAS,414
10,UA,64,-6,1,LAS,SFO,414
10,UA,68,5,9,SFO,LAS,414
14,UA,64,-6,2,SFO,LAS,414
15,UA,59,-11,1,SFO,LAS,414
10,UA,64,60,65,SFO,LAS,414
10,UA,65,16,-2,SFO,LAS,414
10,UA,40,25,21,LAX,LAS,236
10,UA,119,25,17,PDX,LAX,834
14,UA,117,3,16,PDX,LAX,834
15,UA,116,-15,-4,PDX,LAX,834
10,UA,64,-3,8,LAS,SFO,414
10,UA,62,-9,-6,SFO,LAS,414
10,UA,64,-3,-4,LAS,SFO,414
15,UA,68,10,13,LAS,SFO,414
10,UA,65,41,51,LAS,SFO,414
10,UA,96,0,0,PHX,SFO,651
10,UA,63,-5,-4,SFO,EUG,451
10,UA,89,-6,-3,SFO,PHX,651
10,UA,89,-16,-4,SFO,PHX,651
10,UA,115,3,-1,PHX,SFO,651
10,UA,89,-8,4,SFO,PHX,651
10,UA,97,-2,7,PHX,SFO,651
10,UA,90,-2,10,SFO,PHX,651
10,UA,91,82,96,PHX,SFO,651
10,UA,94,-9,-8,PHX,SFO,651
10,UA,92,-8,-2,SFO,PHX,651
10,UA,95,-3,-6,PHX,SFO,651
10,UA,91,-1,-3,SFO,PHX,651
10,UA,95,12,21,SEA,SFO,679
14,UA,131,65,49,SEA,SFO,679
15,UA,101,-9,3,SEA,SFO,679
10,UA,83,-9,-4,SFO,SLC,599
14,UA,74,23,44,SFO,SLC,599
15,UA,76,-19,0,SFO,SLC,599
10,UA,85,-13,-3,SLC,SFO,599
15,UA,92,21,20,SLC,SFO,599
10,UA,39,-18,-6,SBA,SFO,262
10,UA,81,0,-3,SFO,SLC,599
10,UA,84,50,62,SLC,SFO,599
14,UA,86,15,24,SLC,SFO,599
15,UA,88,-13,-8,SLC,SFO,599
10,UA,58,12,-3,SBA,SFO,262
10,UA,49,3,5,SFO,SBA,262
10,UA,71,-8,-5,EUG,SFO,451
10,UA,44,-10,-1,SFO,SBA,262
14,UA,45,15,23,SFO,SBA,262
15,UA,43,-15,-5,SFO,SBA,262
10,UA,41,-7,1,SBA,SFO,262
10,UA,54,12,9,SFO,SBA,262
10,UA,40,-10,-5,SBA,SFO,262
14,UA,40,5,9,SBA,SFO,262
15,UA,43,-12,-6,SBA,SFO,262
10,UA,46,-12,-7,SFO,SBA,262
10,UA,41,-7,2,SBA,SFO,262
10,UA,46,-7,1,SFO,SBA,262
10,UA,57,27,34,SFO,ONT,363
10,UA,54,-12,-6,ONT,SFO,363
10,UA,55,-14,-6,ONT,SFO,363
10,UA,57,-10,-7,SFO,ONT,363
10,UA,58,-12,-5,SFO,ONT,363
10,UA,75,8,-3,ONT,SFO,363
14,UA,56,58,65,ONT,SFO,363
10,UA,57,-13,-5,SFO,ONT,363
10,UA,55,-11,-5,ONT,SFO,363
11,UA,53,-14,-4,ONT,SFO,363
10,UA,42,-6,2,RNO,SFO,192
11,UA,43,-1,-6,RNO,SFO,192
10,UA,57,-8,-4,SFO,ONT,363
10,UA,52,1,-2,RNO,SFO,192
10,UA,31,-13,0,SFO,RNO,192
10,UA,100,-5,-3,SEA,SFO,679
10,UA,34,-10,-4,SFO,RNO,192
10,UA,104,-12,-2,SEA,SFO,679
10,UA,34,-15,-3,SFO,RNO,192
10,UA,36,-9,-1,SFO,RNO,192
14,UA,32,48,59,SFO,RNO,192
15,UA,31,-17,-1,SFO,RNO,192
10,UA,55,-14,-2,LAX,RNO,390
14,UA,56,-12,-2,LAX,RNO,390
15,UA,56,31,43,LAX,RNO,390
10,UA,66,-10,-4,RNO,LAX,390
14,UA,63,-14,-5,RNO,LAX,390
15,UA,61,7,20,RNO,LAX,390
10,UA,61,-17,-5,SFO,EUG,451
10,UA,69,-1,8,EUG,SFO,451
15,UA,68,-8,-1,EUG,SFO,451
10,UA,62,-6,3,SAN,SFO,447
10,UA,60,-11,-3,SFO,EUG,451
10,UA,49,-12,-3,BUR,SFO,326
10,UA,60,-12,-6,SFO,EUG,451
10,UA,65,-11,-5,SAN,SFO,447
10,UA,61,-16,0,SFO,EUG,451
10,UA,45,-14,-3,SFO,MFR,329
10,UA,55,8,22,MFR,SFO,329
10,UA,54,98,104,MFR,SFO,329
10,UA,65,-6,-3,LAS,SFO,414
10,UA,45,-10,-3,SFO,MFR,329
10,UA,67,-6,-2,SFO,BOI,522
15,UA,68,17,33,SFO,BOI,522
10,UA,64,-19,-4,SFO,BOI,522
10,UA,63,-9,-1,SAN,SFO,447
10,UA,66,-14,-4,SFO,BOI,522
10,UA,92,-1,-5,BOI,SFO,522
10,UA,68,-5,10,SFO,BOI,522
10,UA,59,-7,-2,LAX,SMF,373
10,UA,56,12,20,LAX,SMF,373
10,UA,64,21,8,SMF,LAX,373
10,UA,65,6,11,SMF,LAX,373
10,UA,57,-13,-6,LAX,SMF,373
14,UA,54,37,51,LAX,SMF,373
15,UA,60,33,39,LAX,SMF,373
10,UA,55,-1,-1,LAX,SMF,373
10,UA,67,-16,-6,TUS,LAX,451
10,UA,63,5,-5,SMF,LAX,373
14,UA,55,-4,14,SMF,LAX,373
15,UA,57,-6,11,SMF,LAX,373
10,UA,53,17,24,LAX,OAK,337
10,UA,58,3,5,LAX,OAK,337
10,UA,58,6,-2,OAK,LAX,337
10,UA,54,14,-3,LAX,OAK,337
14,UA,52,36,49,LAX,OAK,337
15,UA,53,-6,0,LAX,OAK,337
10,UA,70,-5,-1,TUS,LAX,451
11,UA,65,-11,0,TUS,LAX,451
10,UA,61,7,7,OAK,LAX,337
10,UA,42,-11,-4,LAS,LAX,236
10,UA,53,16,13,LAX,OAK,337
14,UA,54,-13,-6,LAX,OAK,337
15,UA,55,36,42,LAX,OAK,337
10,UA,64,20,17,OAK,LAX,337
14,UA,54,25,41,OAK,LAX,337
15,UA,54,-13,3,OAK,LAX,337
10,UA,53,-7,-5,LAX,OAK,337
10,UA,59,16,10,OAK,LAX,337
10,UA,53,-17,-6,LAX,OAK,337
14,UA,54,-10,-1,LAX,OAK,337
15,UA,61,13,11,LAX,OAK,337
10,UA,57,15,16,OAK,LAX,337
14,UA,51,1,9,OAK,LAX,337
15,UA,54,24,34,OAK,LAX,337
10,UA,54,-1,-5,LAX,OAK,337
10,UA,64,-2,-4,OAK,LAX,337
10,UA,53,-17,-4,OAK,LAX,337
14,UA,53,31,49,OAK,LAX,337
15,UA,54,-14,3,OAK,LAX,337
10,UA,40,15,0,LAX,LAS,236
10,UA,41,-20,-3,LAX,LAS,236
14,UA,41,3,12,LAX,LAS,236
15,UA,41,-12,1,LAX,LAS,236
10,UA,24,-2,-4,SAN,LAX,109
10,UA,42,-10,-1,LAX,LAS,236
14,UA,39,2,3,LAX,LAS,236
15,UA,42,-16,-2,LAX,LAS,236
10,UA,41,71,89,LAS,LAX,236
10,UA,41,-8,-4,LAX,LAS,236
10,UA,68,3,9,TUS,LAX,451
10,UA,41,36,44,LAS,LAX,236
10,UA,39,-16,-6,LAX,LAS,236
10,UA,43,-9,5,LAS,LAX,236
10,UA,47,-6,-5,LAX,LAS,236
10,UA,43,-3,11,LAS,LAX,236
14,UA,42,1,14,LAS,LAX,236
15,UA,40,-20,-4,LAS,LAX,236
10,UA,110,-4,8,DEN,GEG,836
10,UA,100,-22,-4,GEG,DEN,836
10,UA,117,-5,1,DEN,GEG,836
10,UA,105,-20,-5,GEG,DEN,836
10,UA,115,-2,-3,LAX,PDX,834
14,UA,115,-18,-6,LAX,PDX,834
15,UA,115,-12,-2,LAX,PDX,834
10,UA,109,-2,-4,LAX,PDX,834
14,UA,111,-2,6,LAX,PDX,834
15,UA,112,-11,3,LAX,PDX,834
10,UA,111,-11,2,LAX,PDX,834
10,UA,121,-1,0,PDX,LAX,834
14,UA,118,2,10,PDX,LAX,834
15,UA,121,-9,-4,PDX,LAX,834
10,UA,107,21,26,LAX,PDX,834
14,UA,108,-13,10,LAX,PDX,834
10,UA,58,32,17,PHX,LAX,370
14,UA,56,-18,-3,PHX,LAX,370
10,UA,122,12,9,PDX,LAX,834
14,UA,115,-12,-8,PDX,LAX,834
10,UA,113,-8,6,LAX,PDX,834
14,UA,110,28,47,LAX,PDX,834
15,UA,113,-7,7,LAX,PDX,834
10,UA,119,-12,-8,PDX,LAX,834
10,UA,109,-21,-6,LAX,PDX,834
10,UA,30,-10,-5,SAN,LAX,109
10,UA,50,4,-6,LAX,SJC,308
10,UA,51,34,31,LAX,SJC,308
14,UA,45,-4,7,LAX,SJC,308
15,UA,49,-15,-4,LAX,SJC,308
10,UA,47,-2,-2,LAX,SJC,308
14,UA,47,-5,8,LAX,SJC,308
15,UA,49,-8,-5,LAX,SJC,308
10,UA,52,15,22,SJC,LAX,308
10,UA,55,16,28,SJC,LAX,308
14,UA,49,-21,-7,SJC,LAX,308
15,UA,51,-23,-3,SJC,LAX,308
10,UA,47,-10,-5,LAX,SJC,308
14,UA,47,55,64,LAX,SJC,308
15,UA,45,-17,-2,LAX,SJC,308
10,UA,58,20,19,SJC,LAX,308
14,UA,51,-15,-1,SJC,LAX,308
15,UA,50,-22,-6,SJC,LAX,308
10,UA,47,-9,-5,LAX,SJC,308
14,UA,47,-9,-1,LAX,SJC,308
15,UA,47,-13,-4,LAX,SJC,308
10,UA,59,1,6,PHX,LAX,370
15,UA,58,3,7,PHX,LAX,370
10,UA,48,-11,-2,LAX,SJC,308
10,UA,51,-17,-5,SJC,LAX,308
14,UA,49,43,60,SJC,LAX,308
15,UA,48,-19,-4,SJC,LAX,308
10,UA,47,-8,-4,LAX,SJC,308
10,UA,54,1,2,LAX,PHX,370
10,UA,52,-6,-4,SJC,LAX,308
10,UA,57,20,23,LAX,PHX,370
10,UA,57,-17,-6,LAX,PHX,370
10,UA,60,-5,-1,PHX,LAX,370
10,UA,59,8,9,LAX,PHX,370
10,UA,124,-6,-4,PDX,LAX,834
14,UA,119,21,29,PDX,LAX,834
15,UA,114,-17,-3,PDX,LAX,834
10,UA,56,6,-4,PHX,LAX,370
10,UA,56,10,-7,LAX,PHX,370
10,UA,117,9,16,PDX,LAX,834
10,UA,62,5,-4,LAX,TUS,451
10,UA,95,3,-1,MFR,LAX,630
10,UA,71,10,14,TUS,LAX,451
10,UA,63,-18,-6,LAX,TUS,451
10,UA,62,-13,-6,LAX,TUS,451
10,UA,63,-10,-8,LAX,TUS,451
10,UA,83,-5,0,LAS,DEN,629
11,UA,79,-3,-4,LAS,DEN,629
10,UA,84,31,35,LAS,DEN,629
10,UA,85,99,106,DEN,LAS,629
10,UA,86,-4,-7,LAS,DEN,629
10,UA,84,-2,-4,LAS,DEN,629
10,UA,85,32,40,DEN,LAS,629
10,UA,83,-5,-2,LAS,DEN,629
10,UA,86,50,59,DEN,LAS,629
10,UA,84,10,21,DEN,LAS,629
10,UA,82,-4,-4,LAS,DEN,629
10,UA,81,-15,-1,LAS,DEN,629
14,UA,94,8,8,DEN,LAS,629
15,UA,90,-10,-1,DEN,LAS,629
10,UA,82,5,16,LAS,DEN,629
10,UA,84,-5,4,DEN,LAS,629
10,UA,82,12,26,LAS,DEN,629
10,UA,84,-6,-1,DEN,LAS,629
14,UA,78,5,20,LAS,DEN,629
15,UA,82,-17,-5,LAS,DEN,629
10,UA,85,-9,-2,DEN,LAS,629
10,UA,79,-4,0,LAS,DEN,629
10,UA,88,-12,-6,DEN,LAS,629
10,UA,80,-11,-6,LAS,DEN,629
14,UA,79,101,104,LAS,DEN,629
15,UA,80,56,72,LAS,DEN,629
10,UA,86,-6,-2,DEN,LAS,629
10,UA,82,40,48,LAS,DEN,629
10,UA,88,-6,-1,DEN,LAS,629
10,UA,84,-13,-3,DEN,LAS,629
14,UA,88,70,77,DEN,LAS,629
15,UA,92,60,62,DEN,LAS,629
10,UA,42,-5,-1,LAS,LAX,236
14,UA,41,23,47,LAS,LAX,236
15,UA,41,-17,4,LAS,LAX,236
10,UA,29,12,6,LAX,SAN,109
10,UA,84,-9,-2,PHX,DEN,602
10,UA,83,-7,-1,DEN,PHX,602
10,UA,82,-11,-3,PHX,DEN,602
11,UA,77,-16,-4,PHX,DEN,602
10,UA,90,-4,-1,DEN,PHX,602
10,UA,77,-10,11,PHX,DEN,602
10,UA,88,-9,-1,DEN,PHX,602
14,UA,85,17,30,DEN,PHX,602
15,UA,90,-5,1,DEN,PHX,602
10,UA,83,-3,-4,PHX,DEN,602
14,UA,84,-2,9,DEN,PHX,602
15,UA,87,-1,-1,DEN,PHX,602
10,UA,77,-7,-6,PHX,DEN,602
14,UA,74,8,18,PHX,DEN,602
15,UA,76,-3,15,PHX,DEN,602
10,UA,86,-5,2,DEN,PHX,602
14,UA,76,-3,2,PHX,DEN,602
15,UA,77,4,16,PHX,DEN,602
10,UA,88,-7,-2,DEN,PHX,602
10,UA,77,-28,-6,PHX,DEN,602
10,UA,83,-14,-1,DEN,PHX,602
10,UA,79,-21,-3,PHX,DEN,602
10,UA,79,-15,-5,PHX,DEN,602
10,UA,87,-12,-2,DEN,PHX,602
10,UA,84,-10,-3,PHX,DEN,602
10,UA,84,-4,8,DEN,PHX,602
10,UA,76,-15,-4,PHX,DEN,602
10,UA,85,-15,-4,DEN,PHX,602
10,UA,89,4,-6,PHX,DEN,602
10,UA,90,-3,-5,DEN,PHX,602
10,UA,87,106,116,DEN,PHX,602
10,UA,87,-5,1,DEN,LAS,629
10,UA,53,-17,-5,SLC,DEN,391
11,UA,56,-6,-3,SLC,DEN,391
10,UA,60,125,135,DEN,SLC,391
10,UA,58,4,-4,SLC,DEN,391
10,UA,61,73,82,DEN,SLC,391
10,UA,55,114,122,SLC,DEN,391
10,UA,63,10,7,DEN,SLC,391
10,UA,52,50,64,SLC,DEN,391
10,UA,59,2,5,SLC,DEN,391
10,UA,56,-4,-8,SLC,DEN,391
10,UA,55,-7,-5,SLC,DEN,391
10,UA,61,-2,0,DEN,SLC,391
10,UA,62,-11,-2,DEN,SLC,391
10,UA,60,0,0,DEN,SLC,391
10,UA,55,-18,-5,SLC,DEN,391
11,UA,55,20,-5,SLC,DEN,391
10,UA,58,-12,-4,DEN,SLC,391
10,UA,84,-19,-5,LAX,MFR,630
10,UA,61,76,83,DEN,SLC,391
10,UA,24,-4,6,SAN,LAX,109
10,UA,40,-12,-5,LAX,LAS,236
10,UA,56,1,-1,SJC,LAX,308
14,UA,52,-12,-5,SJC,LAX,308
15,UA,53,-11,0,SJC,LAX,308
10,UA,42,-7,-1,LAS,LAX,236
10,UA,31,11,7,LAX,SAN,109
10,UA,28,-3,-2,LAX,SAN,109
10,UA,52,6,-6,SJC,LAX,308
10,UA,27,24,35,LAX,SAN,109
10,UA,60,45,49,SMF,LAX,373
10,UA,20,-19,1,SAN,LAX,109
10,UA,88,-10,-5,SLC,LAX,590
11,UA,88,11,-4,SLC,LAX,590
10,UA,86,13,16,SLC,LAX,590
10,UA,84,-19,-6,SLC,LAX,590
10,UA,79,-22,-5,LAX,SLC,590
10,UA,79,1,8,LAX,SLC,590
10,UA,89,16,12,LAX,SLC,590
10,UA,62,-9,-4,PHX,LAX,370
11,UA,60,4,-1,PHX,LAX,370
10,UA,81,-13,-3,BOI,DEN,649
11,UA,83,18,0,BOI,DEN,649
10,UA,91,-10,-2,DEN,BOI,649
10,UA,81,-15,-3,BOI,DEN,649
10,UA,89,-11,-1,DEN,BOI,649
10,UA,89,4,-6,BOI,DEN,649
10,UA,86,-9,-4,BOI,DEN,649
10,UA,89,-7,-6,DEN,BOI,649
10,UA,20,1,3,COS,DEN,72
11,UA,19,-5,0,COS,DEN,72
10,UA,17,-9,-3,DEN,COS,72
10,UA,22,1,1,COS,DEN,72
10,UA,89,-10,-4,DEN,BOI,649
10,UA,24,-1,0,COS,DEN,72
10,UA,14,-16,-6,DEN,COS,72
10,UA,18,-10,-3,DEN,COS,72
10,UA,21,1,-3,COS,DEN,72
10,UA,16,-9,-5,DEN,COS,72
10,UA,16,-15,-7,COS,DEN,72
10,UA,16,-14,-5,DEN,COS,72
10,UA,83,-13,-2,TUS,DEN,639
10,UA,89,-12,2,DEN,TUS,639
10,UA,86,3,-4,TUS,DEN,639
10,UA,89,-7,-5,DEN,TUS,639
10,UA,89,-5,-4,DEN,TUS,639
10,UA,82,-14,-4,TUS,DEN,639
10,US,35,-15,-5,DCA,PIT,205
11,US,38,-9,-6,DCA,PIT,205
10,US,268,-9,0,PIT,LAX,2136
14,US,282,167,164,PIT,LAX,2136
10,US,142,-17,-8,MIA,PHL,1013
10,US,127,108,145,PHL,MIA,1013
14,US,146,37,54,PHL,MIA,1013
15,US,141,19,36,PHL,MIA,1013
10,US,40,-4,-3,DCA,PIT,205
10,US,273,-15,-1,PIT,LAX,2136
14,US,274,107,124,PIT,LAX,2136
10,US,294,-2,-5,LAX,PHL,2401
14,US,273,52,72,LAX,PHL,2401
15,US,274,0,18,LAX,PHL,2401
10,US,25,9,7,PHL,BWI,90
10,US,61,19,9,BDL,PIT,406
14,US,58,91,100,BDL,PIT,406
10,US,272,-15,-1,PIT,LAX,2136
13,US,289,28,21,PIT,LAX,2136
15,US,285,37,44,PIT,LAX,2136
10,US,238,-11,1,LAX,PIT,2136
13,US,236,86,82,LAX,PIT,2136
14,US,237,108,123,LAX,PIT,2136
15,US,237,27,37,LAX,PIT,2136
10,US,65,-15,-4,PIT,BOS,496
15,US,70,38,53,PIT,BOS,496
10,US,119,-1,-5,PHL,MCO,861
13,US,130,157,168,PHL,MCO,861
10,US,119,166,134,MCO,PHL,861
15,US,119,13,24,MCO,PHL,861
10,US,326,54,-2,LAX,PHL,2401
14,US,272,47,53,LAX,PHL,2401
15,US,270,44,57,LAX,PHL,2401
10,US,307,36,35,PHL,LAX,2401
13,US,320,72,98,PHL,LAX,2401
14,US,314,22,53,PHL,LAX,2401
15,US,323,43,58,PHL,LAX,2401
10,US,247,-11,-3,LAX,PIT,2136
15,US,242,-10,3,LAX,PIT,2136
10,US,313,-8,-4,PHL,LAX,2401
11,US,NA,NA,0,PHL,LAX,2401
15,US,308,-25,7,PHL,LAX,2401
10,US,286,32,-6,LAX,PHL,2401
13,US,273,81,109,LAX,PHL,2401
15,US,270,-15,3,LAX,PHL,2401
10,US,302,-22,0,PHL,LAX,2401
14,US,306,48,71,PHL,LAX,2401
15,US,311,-12,2,PHL,LAX,2401
10,US,308,-3,10,PHL,LAX,2401
15,US,324,160,170,PHL,LAX,2401
10,US,237,-14,-2,LAX,PIT,2136
10,US,43,145,57,PHL,BDL,196
15,US,57,89,79,PHL,BDL,196
10,US,115,-7,-5,MCO,PHL,861
15,US,124,149,155,MCO,PHL,861
10,US,111,3,-8,PHL,MCO,861
15,US,120,101,109,PHL,MCO,861
10,US,287,-3,-4,PIT,SEA,2125
