DayofMonth,UniqueCarrier,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
18,UA,72,-16,-1,IAD,ATL,533
19,UA,74,-15,5,IAD,ATL,533
18,UA,75,-24,-6,IAD,ATL,533
16,UA,129,-1,16,MCO,ORD,1005
19,UA,123,-9,2,ORD,MCO,1005
19,UA,47,0,-3,STL,ORD,258
17,UA,44,-12,-3,CVG,ORD,264
18,UA,47,-12,-6,CVG,ORD,264
19,UA,46,27,38,CVG,ORD,264
17,UA,67,3,0,ORD,MCI,403
18,UA,64,-5,-2,ORD,MCI,403
19,UA,56,5,14,ORD,MCI,403
19,UA,116,-5,0,DEN,IND,977
14,UA,88,3,11,DEN,MSP,680
15,UA,86,-9,0,DEN,MSP,680
16,UA,86,-14,-4,DEN,MSP,680
17,UA,88,14,-1,DEN,MSP,680
18,UA,90,-7,-1,DEN,MSP,680
19,UA,89,-4,0,DEN,MSP,680
17,UA,39,55,63,ORD,CID,196
18,UA,38,-6,0,ORD,CID,196
19,UA,32,72,83,ORD,CID,196
17,UA,106,60,63,ORF,ORD,717
18,UA,109,-5,4,ORF,ORD,717
19,UA,108,-9,-4,ORF,ORD,717
17,UA,79,-3,2,ORD,IAD,589
18,UA,74,6,19,ORD,IAD,589
19,UA,81,6,12,ORD,IAD,589
19,UA,72,11,13,OKC,DEN,495
16,UA,129,16,15,ORD,MCO,1005
11,UA,35,-2,3,CID,ORD,196
18,UA,131,4,9,ORD,TPA,1012
19,UA,121,62,76,ORD,TPA,1012
17,UA,109,-14,-4,STL,DEN,770
18,UA,107,-8,-4,STL,DEN,770
19,UA,105,-10,-1,STL,DEN,770
18,UA,149,0,-4,DEN,SEA,1024
19,UA,141,-1,-3,DEN,SEA,1024
17,UA,160,2,-8,MSY,DEN,1062
18,UA,153,7,0,MSY,DEN,1062
19,UA,147,-4,-4,MSY,DEN,1062
17,UA,62,-16,-8,ICT,DEN,419
18,UA,63,-12,-4,ICT,DEN,419
19,UA,70,2,-3,ICT,DEN,419
14,UA,123,-13,4,LAX,SEA,954
19,UA,125,-12,1,LAX,SEA,954
14,UA,127,3,18,SEA,LAX,954
15,UA,130,1,20,SEA,LAX,954
16,UA,127,-23,-5,SEA,LAX,954
19,UA,134,2,7,SEA,LAX,954
14,UA,120,-15,-5,LAX,SEA,954
17,UA,129,1,4,LAX,SEA,954
18,UA,125,11,8,LAX,SEA,954
19,UA,126,-10,-6,LAX,SEA,954
17,UA,114,-6,2,DEN,LAX,862
18,UA,110,-18,-4,DEN,LAX,862
19,UA,112,-4,4,DEN,LAX,862
11,UA,NA,NA,9,ATL,IAD,533
18,UA,77,-2,6,ATL,IAD,533
19,UA,74,-20,-3,ATL,IAD,533
17,UA,126,-15,-3,SEA,LAX,954
18,UA,131,-11,0,SEA,LAX,954
19,UA,133,-8,0,SEA,LAX,954
19,UA,147,1,5,DEN,SEA,1024
17,UA,95,21,0,OKC,DEN,495
18,UA,73,-7,-1,OKC,DEN,495
11,UA,86,-3,-5,ORD,RIC,642
17,UA,86,13,15,ORD,RIC,642
18,UA,84,-4,6,ORD,RIC,642
19,UA,90,1,-3,ORD,RIC,642
14,UA,202,-12,7,SJC,ORD,1829
15,UA,212,4,15,SJC,ORD,1829
16,UA,214,-8,-5,SJC,ORD,1829
18,UA,206,-21,-8,SJC,ORD,1829
19,UA,216,-10,-5,SJC,ORD,1829
19,UA,70,-7,-2,BOS,IAD,413
16,UA,104,-14,-7,BTV,ORD,763
17,UA,113,-11,-5,BTV,ORD,763
18,UA,109,1,-6,BTV,ORD,763
19,UA,110,21,33,BTV,ORD,763
14,UA,234,5,2,ORD,ONT,1700
19,UA,222,-6,9,ORD,ONT,1700
16,UA,59,-8,-8,SNA,SFO,372
18,UA,58,12,17,SNA,SFO,372
17,UA,247,32,18,MIA,DEN,1709
18,UA,224,2,0,MIA,DEN,1709
19,UA,230,-1,-2,MIA,DEN,1709
19,UA,84,-1,-4,ATL,IAD,533
17,UA,101,-8,-3,CID,DEN,692
19,UA,99,-13,-5,CID,DEN,692
17,UA,62,-14,-6,DEN,JAC,406
18,UA,66,-7,-3,DEN,JAC,406
19,UA,208,-1,-2,TPA,DEN,1506
19,UA,114,29,39,SFO,DEN,967
11,UA,179,-11,-3,ANC,SEA,1449
19,UA,172,10,17,ANC,SEA,1449
11,UA,58,-8,2,IAD,BOS,413
11,UA,109,4,-1,ALB,ORD,723
19,UA,110,-7,-5,ALB,ORD,723
19,UA,137,0,0,ORD,SAT,1041
17,UA,60,-16,-4,IAD,BOS,413
18,UA,61,-12,-1,IAD,BOS,413
11,UA,NA,NA,-4,MCO,ORD,1005
17,UA,140,-15,-4,MCO,ORD,1005
18,UA,140,-9,-3,MCO,ORD,1005
19,UA,129,-18,-4,MCO,ORD,1005
19,UA,63,-3,6,IAD,BOS,413
11,UA,NA,NA,-2,TPA,IAD,810
19,UA,113,8,14,TPA,IAD,810
19,UA,155,-10,-1,DFW,IAD,1172
11,UA,NA,NA,1,ORD,PHX,1440
19,UA,182,20,34,ORD,PHX,1440
19,UA,55,-7,-6,BDL,IAD,326
16,UA,65,179,195,IAD,BOS,413
19,UA,64,-24,-1,IAD,BOS,413
19,UA,109,4,4,MCO,IAD,758
19,UA,59,-26,-4,IAD,BOS,413
15,UA,115,83,103,MIA,IAD,921
16,UA,119,7,22,MIA,IAD,921
19,UA,116,-27,-5,MIA,IAD,921
19,UA,185,-2,-3,IAD,AUS,1297
19,UA,67,14,-1,IND,ORD,177
15,UA,86,-13,0,ORD,PHL,678
18,UA,93,-7,-3,ORD,PHL,678
19,UA,85,-5,4,ORD,PHL,678
15,UA,61,22,43,IAD,BOS,413
17,UA,61,-11,6,IAD,BOS,413
18,UA,62,37,45,IAD,BOS,413
19,UA,61,-11,1,IAD,BOS,413
17,UA,101,-8,9,TPA,IAD,810
18,UA,105,-2,7,TPA,IAD,810
19,UA,106,-8,-3,TPA,IAD,810
19,UA,175,-14,-1,DEN,IAD,1452
19,UA,59,161,178,IAD,BOS,413
19,UA,118,-21,-3,SFO,DEN,967
17,UA,70,3,-1,IAD,BOS,413
18,UA,71,0,-2,IAD,BOS,413
19,UA,59,32,25,IAD,BOS,413
11,UA,NA,NA,-4,MIA,LGA,1097
18,UA,150,-9,-7,MIA,LGA,1097
19,UA,151,-3,-3,MIA,LGA,1097
17,UA,149,5,23,LGA,MIA,1097
16,UA,166,58,79,LAS,ORD,1515
11,UA,NA,NA,-4,SFO,LAX,337
16,UA,56,-13,-2,SFO,LAX,337
19,UA,54,3,10,SFO,LAX,337
11,UA,NA,NA,-4,LAX,SFO,337
19,UA,57,3,2,LAX,SFO,337
17,UA,59,0,7,SFO,LAX,337
18,UA,55,-1,9,SFO,LAX,337
19,UA,55,-6,0,SFO,LAX,337
17,UA,52,15,26,LAX,SFO,337
18,UA,51,-6,-1,LAX,SFO,337
19,UA,54,-4,-6,LAX,SFO,337
19,UA,55,1,4,SFO,LAX,337
16,UA,51,-18,1,LAX,SFO,337
17,UA,55,-7,4,LAX,SFO,337
18,UA,49,-25,-6,LAX,SFO,337
19,UA,53,-13,0,LAX,SFO,337
16,UA,75,-22,-4,SFO,SLC,599
17,UA,81,-13,-1,SFO,SLC,599
18,UA,78,-21,-4,SFO,SLC,599
19,UA,82,-15,-4,SFO,SLC,599
14,UA,85,-8,8,SLC,SFO,599
17,UA,83,-12,-3,SLC,SFO,599
18,UA,97,9,1,SLC,SFO,599
19,UA,85,4,1,SLC,SFO,599
19,UA,57,-8,-2,SFO,LAX,337
16,UA,53,-13,-3,LAX,SFO,337
17,UA,53,-15,-2,LAX,SFO,337
18,UA,53,-13,0,LAX,SFO,337
14,UA,52,1,14,LAX,SFO,337
15,UA,55,-4,11,LAX,SFO,337
16,UA,54,-13,0,LAX,SFO,337
17,UA,53,26,40,LAX,SFO,337
18,UA,70,0,-4,LAX,SFO,337
17,UA,54,-20,-2,SFO,LAX,337
18,UA,54,-19,-3,SFO,LAX,337
19,UA,58,-6,-4,SFO,LAX,337
17,UA,53,9,17,MFR,SFO,329
18,UA,56,-6,-1,MFR,SFO,329
19,UA,52,11,20,MFR,SFO,329
17,UA,51,15,-3,SFO,LAX,337
18,UA,59,18,-6,SFO,LAX,337
19,UA,58,-9,-2,SFO,LAX,337
16,UA,65,12,12,LAX,SFO,337
16,UA,63,24,33,LAX,SFO,337
17,UA,56,-20,-5,LAX,SFO,337
18,UA,55,17,25,LAX,SFO,337
16,UA,53,-23,-3,SFO,LAX,337
17,UA,54,8,-4,SFO,LAX,337
18,UA,63,-6,-3,SFO,LAX,337
19,UA,59,3,3,LAX,SFO,337
16,UA,54,-19,-3,SFO,LAX,337
19,UA,60,21,11,SFO,LAX,337
17,UA,51,-16,-4,LAX,SFO,337
18,UA,66,4,5,LAX,SFO,337
14,UA,53,-6,16,SFO,LAX,337
15,UA,51,-24,0,SFO,LAX,337
16,UA,53,-11,9,SFO,LAX,337
17,UA,51,-8,16,SFO,LAX,337
18,UA,57,-7,1,SFO,LAX,337
16,UA,52,-7,12,SFO,LAX,337
14,UA,52,-22,0,SFO,LAX,337
15,UA,55,17,34,SFO,LAX,337
16,UA,53,2,19,SFO,LAX,337
17,UA,52,-16,-1,SFO,LAX,337
18,UA,53,-7,10,SFO,LAX,337
17,UA,51,-2,0,LAX,SFO,337
18,UA,54,0,12,LAX,SFO,337
19,UA,53,-5,13,SFO,LAX,337
16,UA,55,-8,2,LAX,SFO,337
19,UA,51,-3,11,LAX,SFO,337
14,UA,51,-17,4,SFO,LAX,337
15,UA,51,-25,-3,SFO,LAX,337
16,UA,52,-18,2,SFO,LAX,337
17,UA,51,-18,-1,SFO,LAX,337
18,UA,54,-15,-4,SFO,LAX,337
17,UA,52,-11,0,LAX,SFO,337
18,UA,50,-19,-5,LAX,SFO,337
19,UA,51,-11,-6,LAX,SFO,337
17,UA,80,-16,-2,BOI,SFO,522
18,UA,89,-12,-5,BOI,SFO,522
19,UA,82,-2,0,BOI,SFO,522
17,UA,54,-15,-1,SFO,LAX,337
18,UA,58,-13,-6,SFO,LAX,337
19,UA,58,-4,1,SFO,LAX,337
16,UA,56,1,6,LAX,SFO,337
19,UA,52,-7,-3,LAX,SFO,337
16,UA,51,-7,-3,SFO,MFR,329
19,UA,48,-6,0,SFO,MFR,329
14,UA,50,11,22,LAX,SFO,337
15,UA,52,12,25,LAX,SFO,337
16,UA,56,-10,0,LAX,SFO,337
17,UA,51,-13,-1,LAX,SFO,337
18,UA,51,-7,4,LAX,SFO,337
19,UA,52,-20,-5,LAX,SFO,337
19,UA,52,-15,-4,LAX,SFO,337
19,UA,55,-9,-1,SFO,LAX,337
16,UA,51,-19,-2,SFO,LAX,337
19,UA,56,5,20,SFO,LAX,337
14,UA,50,1,0,LAX,SFO,337
15,UA,53,0,5,LAX,SFO,337
16,UA,57,-12,-3,LAX,SFO,337
17,UA,51,-15,-4,LAX,SFO,337
18,UA,50,15,26,LAX,SFO,337
19,UA,51,-14,-3,LAX,SFO,337
19,UA,65,-13,-2,EUG,SFO,451
19,UA,54,-15,-3,SFO,LAX,337
14,UA,50,41,54,LAX,SFO,337
15,UA,50,-5,11,LAX,SFO,337
16,UA,52,-1,-3,LAX,SFO,337
17,UA,51,-7,4,LAX,SFO,337
18,UA,50,-18,-5,LAX,SFO,337
19,UA,56,-14,-5,SFO,LAX,337
14,UA,53,20,21,LAX,SFO,337
15,UA,52,2,12,LAX,SFO,337
16,UA,56,1,10,LAX,SFO,337
19,UA,51,-19,-4,LAX,SFO,337
14,UA,56,14,35,SFO,LAX,337
15,UA,53,-20,-3,SFO,LAX,337
16,UA,50,-21,0,SFO,LAX,337
17,UA,51,-23,-2,SFO,LAX,337
18,UA,57,-15,-4,SFO,LAX,337
19,UA,50,-26,-5,SFO,LAX,337
14,UA,52,13,28,SFO,LAX,337
15,UA,53,-15,-3,SFO,LAX,337
16,UA,51,-24,-4,SFO,LAX,337
17,UA,54,-24,-4,SFO,LAX,337
18,UA,60,-4,8,SFO,LAX,337
14,UA,49,45,58,LAX,SFO,337
15,UA,54,-8,1,LAX,SFO,337
16,UA,56,-11,-3,LAX,SFO,337
17,UA,51,10,9,LAX,SFO,337
18,UA,51,-16,-1,LAX,SFO,337
14,UA,54,117,139,SFO,LAX,337
15,UA,54,-23,-5,SFO,LAX,337
16,UA,54,-24,-5,SFO,LAX,337
17,UA,56,-19,-1,SFO,LAX,337
18,UA,59,-6,5,SFO,LAX,337
19,UA,62,-13,-5,SFO,LAX,337
19,UA,51,-14,-3,LAX,SFO,337
16,UA,52,-25,-6,SFO,LAX,337
14,UA,51,6,21,LAX,SFO,337
15,UA,53,-10,-1,LAX,SFO,337
16,UA,58,-2,0,LAX,SFO,337
17,UA,51,-5,-2,LAX,SFO,337
18,UA,51,-17,-5,LAX,SFO,337
17,UA,52,-18,-4,SFO,LAX,337
18,UA,54,-15,1,SFO,LAX,337
19,UA,55,-16,-1,SFO,LAX,337
14,UA,51,-5,7,LAX,SFO,337
15,UA,57,-2,-3,LAX,SFO,337
16,UA,53,4,9,LAX,SFO,337
17,UA,54,3,13,LAX,SFO,337
18,UA,48,-26,-6,LAX,SFO,337
19,UA,51,-13,2,LAX,SFO,337
14,UA,49,-11,2,LAX,SFO,337
15,UA,52,-14,-3,LAX,SFO,337
16,UA,55,-9,-1,LAX,SFO,337
17,UA,52,-23,-8,LAX,SFO,337
18,UA,53,-16,-5,LAX,SFO,337
19,UA,50,-17,-3,LAX,SFO,337
17,UA,53,-21,-1,SFO,LAX,337
18,UA,54,-13,-3,SFO,LAX,337
16,UA,58,-16,-8,LAX,SFO,337
19,UA,51,-8,-5,LAX,SFO,337
19,UA,58,-17,-4,SFO,LAX,337
14,UA,50,48,63,LAX,SFO,337
15,UA,52,-4,-2,LAX,SFO,337
16,UA,52,-13,-4,LAX,SFO,337
17,UA,58,-2,1,LAX,SFO,337
18,UA,47,-14,-1,LAX,SFO,337
19,UA,49,-13,-2,LAX,SFO,337
17,UA,52,-23,-5,SFO,LAX,337
18,UA,58,-12,-7,SFO,LAX,337
19,UA,52,7,14,LAX,SFO,337
15,UA,51,8,19,SFO,LAX,337
17,UA,52,-8,2,SFO,LAX,337
18,UA,55,-7,-5,SFO,LAX,337
19,UA,54,-3,-1,SFO,LAX,337
11,UA,NA,NA,0,SEA,SFO,679
11,UA,NA,NA,-3,SFO,SEA,679
14,UA,92,39,49,SFO,SEA,679
15,UA,96,-2,4,SFO,SEA,679
16,UA,100,7,8,SFO,SEA,679
17,UA,102,5,8,SFO,SEA,679
18,UA,98,22,20,SFO,SEA,679
19,UA,97,4,1,SFO,SEA,679
14,UA,43,-15,-2,RNO,SFO,192
15,UA,44,-12,-2,RNO,SFO,192
16,UA,58,48,47,RNO,SFO,192
17,UA,41,-15,0,RNO,SFO,192
18,UA,45,-3,1,RNO,SFO,192
19,UA,50,11,15,RNO,SFO,192
19,UA,97,-1,8,SFO,SEA,679
14,UA,81,54,45,SAN,SFO,447
15,UA,62,2,13,SAN,SFO,447
16,UA,64,6,8,SAN,SFO,447
17,UA,64,-10,-2,SAN,SFO,447
18,UA,67,-8,-5,SAN,SFO,447
19,UA,64,-14,-3,SAN,SFO,447
17,UA,99,-5,1,SFO,SEA,679
18,UA,96,-5,3,SFO,SEA,679
19,UA,94,-15,-3,SFO,SEA,679
16,UA,106,40,24,SFO,SEA,679
19,UA,96,27,31,SFO,SEA,679
19,UA,55,-13,-4,ONT,SFO,363
19,UA,67,0,0,LAS,SFO,414
19,UA,92,-10,-3,SFO,SEA,679
19,UA,43,-11,-5,RNO,SFO,192
14,UA,89,-2,10,SFO,SEA,679
15,UA,90,2,15,SFO,SEA,679
16,UA,102,23,19,SFO,SEA,679
17,UA,94,-4,-3,SFO,SEA,679
18,UA,94,-7,1,SFO,SEA,679
19,UA,88,-9,-2,SFO,SEA,679
17,UA,92,0,5,SFO,SEA,679
18,UA,95,-5,-1,SFO,SEA,679
19,UA,91,-14,-6,SFO,SEA,679
19,UA,100,-8,-5,SEA,SFO,679
17,UA,66,14,22,SAN,SFO,447
18,UA,60,2,15,SAN,SFO,447
19,UA,64,-22,-10,SAN,SFO,447
14,UA,90,-20,2,SFO,SEA,679
15,UA,93,8,21,SFO,SEA,679
16,UA,112,20,12,SFO,SEA,679
17,UA,102,6,14,SFO,SEA,679
18,UA,92,-17,2,SFO,SEA,679
19,UA,101,-13,-3,SFO,SEA,679
15,UA,89,16,23,SFO,SEA,679
19,UA,91,-1,-3,SFO,SEA,679
19,UA,96,-18,-1,SEA,SFO,679
19,UA,62,-9,-2,SAN,SFO,447
15,UA,118,62,16,SFO,SAN,447
16,UA,62,-3,13,SFO,SAN,447
17,UA,68,-9,-1,SFO,SAN,447
18,UA,67,-8,0,SFO,SAN,447
19,UA,67,7,13,SFO,SAN,447
11,UA,NA,NA,-4,SFO,SAN,447
16,UA,65,11,25,SFO,SAN,447
14,UA,61,3,18,SAN,SFO,447
15,UA,65,58,67,SAN,SFO,447
16,UA,70,-9,-2,SAN,SFO,447
17,UA,65,-9,-3,SAN,SFO,447
18,UA,68,-6,-6,SAN,SFO,447
19,UA,73,23,15,SAN,SFO,447
19,UA,66,-2,3,EUG,SFO,451
19,UA,68,-10,-4,SFO,SAN,447
19,UA,73,-3,-7,SAN,SFO,447
17,UA,95,-10,3,SEA,SFO,679
18,UA,101,-17,-4,SEA,SFO,679
19,UA,96,-8,5,SEA,SFO,679
14,UA,68,35,43,SFO,SAN,447
15,UA,70,12,18,SFO,SAN,447
16,UA,65,-10,-1,SFO,SAN,447
17,UA,69,-14,-3,SFO,SAN,447
18,UA,70,-11,-3,SFO,SAN,447
19,UA,69,-16,-6,SFO,SAN,447
17,UA,67,-11,-3,SFO,SAN,447
18,UA,67,-4,6,SFO,SAN,447
19,UA,81,-9,4,PDX,SFO,550
19,UA,69,-15,-6,SFO,SAN,447
19,UA,70,-5,4,SFO,SAN,447
17,UA,68,-2,8,SFO,SAN,447
18,UA,68,2,3,SFO,SAN,447
19,UA,68,-6,0,SFO,SAN,447
18,UA,66,-2,11,SFO,SAN,447
19,UA,70,-2,4,SFO,SAN,447
17,UA,68,-10,-6,SFO,SAN,447
18,UA,68,-12,-4,SFO,SAN,447
19,UA,68,-13,-6,SFO,SAN,447
17,UA,99,-9,-3,SEA,SFO,679
18,UA,99,-5,-2,SEA,SFO,679
19,UA,101,-6,-2,SEA,SFO,679
14,UA,68,-5,-1,SFO,SAN,447
15,UA,64,-7,3,SFO,SAN,447
16,UA,67,-7,3,SFO,SAN,447
17,UA,71,-9,-3,SFO,SAN,447
18,UA,68,-2,7,SFO,SAN,447
14,UA,63,-7,-2,SAN,SFO,447
15,UA,62,23,31,SAN,SFO,447
16,UA,68,-6,-4,SAN,SFO,447
17,UA,62,-15,-8,SAN,SFO,447
18,UA,64,-9,-5,SAN,SFO,447
17,UA,67,-11,-5,SAN,SFO,447
18,UA,62,-14,-4,SAN,SFO,447
19,UA,63,-10,-2,SAN,SFO,447
17,UA,71,-7,-3,EUG,SFO,451
18,UA,67,-13,-8,EUG,SFO,451
15,UA,66,17,24,SFO,SAN,447
17,UA,68,-11,-4,SFO,SAN,447
18,UA,70,-10,-6,SFO,SAN,447
19,UA,68,-7,-5,SFO,SAN,447
11,UA,54,1,1,SFO,BUR,326
11,UA,82,-8,-3,BOI,SFO,522
17,UA,78,-13,-6,BOI,SFO,522
18,UA,81,-5,0,BOI,SFO,522
19,UA,85,-10,-5,BOI,SFO,522
17,UA,49,-14,-6,SFO,BUR,326
18,UA,50,-14,-8,SFO,BUR,326
19,UA,52,-12,-6,SFO,BUR,326
19,UA,50,-10,0,SFO,BUR,326
16,UA,47,-15,-6,SFO,BUR,326
19,UA,57,-2,-3,BUR,SFO,326
16,UA,46,7,18,SFO,BUR,326
19,UA,48,52,63,SFO,BUR,326
16,UA,59,-4,-5,BUR,SFO,326
19,UA,47,18,29,SFO,BUR,326
16,UA,56,15,15,BUR,SFO,326
19,UA,48,36,45,BUR,SFO,326
14,UA,104,-13,-4,SEA,SFO,679
15,UA,101,5,13,SEA,SFO,679
16,UA,98,1,15,SEA,SFO,679
17,UA,97,-12,1,SEA,SFO,679
18,UA,94,-11,-5,SEA,SFO,679
19,UA,96,-23,-5,SEA,SFO,679
17,UA,49,-15,-5,SFO,BUR,326
18,UA,50,-6,-1,SFO,BUR,326
19,UA,49,10,12,BUR,SFO,326
17,UA,78,-12,0,PDX,SFO,550
18,UA,81,-2,1,PDX,SFO,550
19,UA,81,-6,1,PDX,SFO,550
17,UA,48,-14,-3,SFO,BUR,326
18,UA,49,-4,-2,SFO,BUR,326
19,UA,49,3,6,SFO,BUR,326
17,UA,50,-14,-3,SFO,BUR,326
18,UA,49,-12,-3,SFO,BUR,326
17,UA,50,-14,-2,BUR,SFO,326
18,UA,51,-8,-5,BUR,SFO,326
19,UA,50,-9,0,BUR,SFO,326
17,UA,75,-19,-4,BOI,SFO,522
18,UA,80,-14,-5,BOI,SFO,522
19,UA,80,-5,2,BOI,SFO,522
17,UA,51,-7,-1,SFO,BUR,326
18,UA,50,-13,-3,SFO,BUR,326
17,UA,54,-8,-5,BUR,SFO,326
18,UA,49,-12,-2,BUR,SFO,326
19,UA,49,-12,-5,SFO,BUR,326
17,UA,53,-7,-2,BUR,SFO,326
18,UA,48,-2,-2,BUR,SFO,326
14,UA,99,6,17,SEA,SFO,679
15,UA,105,11,11,SEA,SFO,679
16,UA,97,13,28,SEA,SFO,679
17,UA,105,-6,-2,SEA,SFO,679
18,UA,98,-13,0,SEA,SFO,679
19,UA,103,-9,-4,SEA,SFO,679
19,UA,48,1,4,SFO,BUR,326
16,UA,60,4,2,BUR,SFO,326
19,UA,50,-12,-3,BUR,SFO,326
11,UA,84,-7,-2,PDX,SFO,550
17,UA,79,-9,0,PDX,SFO,550
18,UA,84,3,-1,PDX,SFO,550
19,UA,83,1,-4,PDX,SFO,550
19,UA,87,12,19,PDX,SFO,550
19,UA,77,5,6,SFO,PDX,550
11,UA,NA,NA,-3,SFO,PDX,550
19,UA,77,0,11,SFO,PDX,550
16,UA,55,5,8,BUR,SFO,326
17,UA,53,-11,-1,BUR,SFO,326
18,UA,57,-7,-1,BUR,SFO,326
19,UA,56,20,15,BUR,SFO,326
17,UA,78,-3,2,SFO,PDX,550
18,UA,75,-5,8,SFO,PDX,550
19,UA,72,2,13,SFO,PDX,550
17,UA,82,-2,2,PDX,SFO,550
18,UA,81,-7,-3,PDX,SFO,550
19,UA,80,-14,-6,PDX,SFO,550
19,UA,63,-4,0,SAN,SFO,447
19,UA,75,-11,-2,SFO,PDX,550
17,UA,63,-9,-1,SAN,SFO,447
18,UA,61,-6,2,SAN,SFO,447
17,UA,77,-15,-4,SFO,PDX,550
18,UA,74,-12,0,SFO,PDX,550
19,UA,73,-11,1,SFO,PDX,550
19,UA,81,-9,-3,PDX,SFO,550
19,UA,73,-16,-5,SFO,PDX,550
11,UA,65,7,-4,SFO,LAS,414
19,UA,60,8,10,SFO,LAS,414
17,UA,62,-16,-4,SFO,LAS,414
18,UA,66,-2,6,SFO,LAS,414
19,UA,65,-8,-3,SFO,LAS,414
11,UA,NA,NA,-4,LAS,SFO,414
14,UA,44,72,59,LAS,LAX,236
15,UA,41,-1,12,LAS,LAX,236
16,UA,42,-13,-3,LAS,LAX,236
17,UA,41,-9,4,LAS,LAX,236
18,UA,43,84,90,LAS,LAX,236
19,UA,65,-17,-3,SFO,LAS,414
15,UA,65,-8,0,LAS,SFO,414
19,UA,63,-5,3,LAS,SFO,414
17,UA,63,4,16,SFO,LAS,414
19,UA,65,-7,4,SFO,LAS,414
19,UA,63,-13,-2,LAS,SFO,414
16,UA,59,-9,5,SFO,LAS,414
19,UA,67,-9,-2,SFO,LAS,414
17,UA,64,-16,2,LAS,SFO,414
18,UA,66,-15,-1,LAS,SFO,414
19,UA,63,-22,-4,LAS,SFO,414
14,UA,64,-6,2,SFO,LAS,414
15,UA,59,-11,1,SFO,LAS,414
16,UA,56,-2,15,SFO,LAS,414
17,UA,61,12,27,SFO,LAS,414
18,UA,65,-6,-2,SFO,LAS,414
19,UA,66,6,9,SFO,LAS,414
17,UA,65,-8,-2,SFO,LAS,414
18,UA,69,-7,-4,SFO,LAS,414
19,UA,66,-9,-4,SFO,LAS,414
17,UA,67,-5,-3,SFO,LAS,414
18,UA,64,-9,-6,SFO,LAS,414
19,UA,63,-7,-4,SFO,LAS,414
17,UA,43,16,28,LAX,LAS,236
18,UA,44,0,4,LAX,LAS,236
19,UA,43,-11,-4,LAX,LAS,236
14,UA,117,3,16,PDX,LAX,834
15,UA,116,-15,-4,PDX,LAX,834
16,UA,114,-12,-2,PDX,LAX,834
17,UA,109,-15,0,PDX,LAX,834
18,UA,118,5,10,PDX,LAX,834
19,UA,114,-10,1,PDX,LAX,834
19,UA,65,-9,-7,LAS,SFO,414
19,UA,59,-7,1,SFO,LAS,414
15,UA,68,10,13,LAS,SFO,414
19,UA,65,-11,-3,LAS,SFO,414
19,UA,65,-16,-8,LAS,SFO,414
19,UA,96,2,6,PHX,SFO,651
19,UA,63,-7,2,SFO,EUG,451
19,UA,89,-5,4,SFO,PHX,651
19,UA,89,-19,-5,SFO,PHX,651
19,UA,102,10,8,PHX,SFO,651
18,UA,94,-7,0,SFO,PHX,651
19,UA,88,1,13,SFO,PHX,651
19,UA,91,-11,-1,PHX,SFO,651
17,UA,90,-19,-3,SFO,PHX,651
18,UA,91,-1,12,SFO,PHX,651
19,UA,91,-14,-5,SFO,PHX,651
19,UA,95,1,3,PHX,SFO,651
17,UA,103,-2,-4,PHX,SFO,651
18,UA,93,-18,-8,PHX,SFO,651
19,UA,92,-13,1,PHX,SFO,651
19,UA,94,-5,-5,SFO,PHX,651
14,UA,131,65,49,SEA,SFO,679
15,UA,101,-9,3,SEA,SFO,679
16,UA,101,-5,8,SEA,SFO,679
17,UA,95,-10,10,SEA,SFO,679
18,UA,95,8,30,SEA,SFO,679
19,UA,99,-19,0,SEA,SFO,679
14,UA,74,23,44,SFO,SLC,599
15,UA,76,-19,0,SFO,SLC,599
16,UA,75,-17,-2,SFO,SLC,599
17,UA,79,4,13,SFO,SLC,599
18,UA,75,-19,-1,SFO,SLC,599
19,UA,80,-8,-1,SFO,SLC,599
15,UA,92,21,20,SLC,SFO,599
19,UA,83,-12,0,SLC,SFO,599
19,UA,40,-11,-4,SBA,SFO,262
18,UA,78,-7,1,SFO,SLC,599
19,UA,82,-2,2,SFO,SLC,599
14,UA,86,15,24,SLC,SFO,599
15,UA,88,-13,-8,SLC,SFO,599
16,UA,93,-3,-4,SLC,SFO,599
17,UA,82,-10,1,SLC,SFO,599
18,UA,86,-16,-7,SLC,SFO,599
19,UA,84,-16,-6,SLC,SFO,599
19,UA,52,19,16,SBA,SFO,262
19,UA,44,-9,-5,SFO,SBA,262
17,UA,68,6,11,EUG,SFO,451
18,UA,65,-7,-1,EUG,SFO,451
19,UA,72,-8,-4,EUG,SFO,451
14,UA,45,15,23,SFO,SBA,262
15,UA,43,-15,-5,SFO,SBA,262
16,UA,43,-11,-1,SFO,SBA,262
17,UA,44,-4,3,SFO,SBA,262
18,UA,46,6,11,SFO,SBA,262
19,UA,45,-12,-3,SFO,SBA,262
19,UA,40,5,10,SBA,SFO,262
19,UA,43,1,14,SFO,SBA,262
14,UA,40,5,9,SBA,SFO,262
15,UA,43,-12,-6,SBA,SFO,262
16,UA,50,23,22,SBA,SFO,262
17,UA,42,-1,4,SBA,SFO,262
18,UA,39,-3,8,SBA,SFO,262
19,UA,41,-7,-5,SBA,SFO,262
19,UA,44,19,21,SFO,SBA,262
19,UA,42,-13,-5,SBA,SFO,262
19,UA,46,-14,-3,SFO,SBA,262
